,geneSymbol,prob,probSD,SNR,pval_prob,qval_prob,pval_MutSig,qval_MutSig,protLength,uniquePosNdMAF,uniquePosNdMAFtumor,uniquePosNExactMatch,uniquePosNExactMatchtumor,casesN,SNRcorrected,MutSigPass,probPass,tumorType
798,TPST1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
799,ARID1A,NA,NA,NA,NA,NA,1.08E-10,2.21E-08,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
800,TBX3,NA,NA,NA,NA,NA,3.33E-10,6.76E-08,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
801,NCOR1,NA,NA,NA,NA,NA,1.15E-07,2.30E-05,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
802,TBL1XR1,NA,NA,NA,NA,NA,1.38E-05,0.002745893,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
803,RPGR,NA,NA,NA,NA,NA,1.55E-05,0.003050252,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
804,ACTG1,NA,NA,NA,NA,NA,5.83E-05,0.01121141,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
805,HLA-C,NA,NA,NA,NA,NA,7.77E-05,0.01478995,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
806,POM121,NA,NA,NA,NA,NA,7.84E-05,0.01478995,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
807,FRG1,NA,NA,NA,NA,NA,0.000133375,0.02461214,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
808,FAM86B1,NA,NA,NA,NA,NA,0.0001344,0.02461214,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
809,DMD,NA,NA,NA,NA,NA,0.000159343,0.02889925,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
810,HLA-B,NA,NA,NA,NA,NA,0.000226148,0.04062471,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
811,HRNR,NA,NA,NA,NA,NA,0.000238663,0.04243602,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
812,WSCD2,NA,NA,NA,NA,NA,0.00024073,0.04243602,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
813,AQP2,0.5,0.354634341,1.409902942,0.136243188,0.136243188,0.06223795,1,271,6,2,3,1,2,1.409902942,0,0,CESC
814,BBS12,0.5,0.354431406,1.410710201,0.0519974,0.0779961,0.1665333,1,710,37,2,3,1,2,1.410710201,0,0,CESC
815,PIK3CA,0.909090909,0.087330607,10.40976287,1.00E-04,0.000899955,6.78E-05,0.4263974,1068,105,4,14,3,9,10.40976287,0,1,CESC
816,SCN5A,0.25,0.215558497,1.15977799,0.035048248,0.0779961,0.8680955,1,2016,164,4,17,1,4,1.15977799,0,0,CESC
817,ABCD1,0.666666667,0.278147902,2.396806386,0.012499375,0.068746563,1,1,745,39,3,8,2,2,2.396806386,0,0,KICH
818,HNF1A,0.333333333,0.269421663,1.237218009,0.127943603,0.175922454,0.004442402,1,631,46,3,4,1,3,1.237218009,0,0,KICH
819,PRSS1,0.142857143,0.137091129,1.042059715,0.780160992,0.780160992,1,1,247,23,7,2,1,6,1.042059715,0,0,KICH
820,TP53,0.413793103,0.092285561,4.48383363,0.369431528,0.410664467,4.44E-16,8.38E-12,393,263,27,40,10,22,4.48383363,1,0,KICH
821,ALAS2,0.5,0.347621332,1.438346712,0.029248538,0.04682623,0.2480511,1,587,14,2,3,1,2,1.438346712,0,0,KIRP
822,ATP7B,0.142857143,0.127967024,1.116359031,0.043247838,0.052334225,0.2473812,1,1465,88,7,7,1,7,1.116359031,0,0,KIRP
823,BRAF,0.5,0.347621332,1.438346712,0.023748813,0.04682623,0.1723714,1,766,65,2,6,1,2,1.438346712,0,0,KIRP
824,CHRNE,0.333333333,0.267619253,1.245550646,0.05699715,0.0597113,1,1,493,23,3,3,1,3,1.245550646,0,0,KIRP
825,COL1A2,0.333333333,0.271915109,1.225872788,0.01919904,0.04682623,0.5253439,1,1366,196,3,7,1,3,1.225872788,0,0,KIRP
826,COL3A1,0.2,0.174879223,1.143646433,0.029648518,0.04682623,1,1,1466,198,5,5,1,5,1.143646433,0,0,KIRP
827,CYBB,0.5,0.357499029,1.398605198,0.02979851,0.04682623,1,1,570,41,2,1,1,2,1.398605198,0,0,KIRP
828,F8,0.2,0.176040763,1.136100504,0.018349083,0.04682623,0.9463715,1,2351,200,5,15,1,4,1.136100504,0,0,KIRP
829,FGFR1,0.2,0.175010482,1.142788696,0.050247488,0.055272236,1,1,822,56,5,2,1,5,1.142788696,0,0,KIRP
830,FGFR3,0.5,0.203721835,2.454327003,0.000144796,0.00159276,1,1,806,54,6,6,3,4,2.454327003,0,1,KIRP
831,GFAP,1,0,Inf,0.020348983,0.04682623,1,1,432,25,1,1,1,2,9.526484689,0,1,KIRP
832,KRAS,1,0,Inf,0.04519774,0.052334225,0.09901212,1,189,23,1,4,1,2,9.526484689,0,1,KIRP
833,MET,0.466666667,0.126804993,3.680191582,2.13E-06,4.68E-05,0.01783127,1,1390,110,12,5,5,15,3.680191582,0,1,KIRP
834,MOCS1,0.5,0.346512729,1.442948437,0.0259987,0.04682623,1,1,636,33,2,1,1,2,1.442948437,0,0,KIRP
835,PIK3CA,1,0,Inf,0.000449978,0.003299835,0.3552391,1,1068,105,2,14,2,2,9.526484689,0,1,KIRP
836,SAMHD1,0.333333333,0.265924058,1.2534907,0.042747863,0.052334225,0.4302977,1,626,55,3,1,1,3,1.2534907,0,0,KIRP
837,SNRNP200,0.2,0.179973416,1.111275235,0.02139893,0.04682623,1,1,2136,126,5,1,1,4,1.111275235,0,0,KIRP
838,TMEM43,0.5,0.350123673,1.428066818,0.044547773,0.052334225,0.4447635,1,400,21,2,1,1,2,1.428066818,0,0,KIRP
839,TP53,0.428571429,0.184619915,2.321371604,0.004299785,0.023648818,7.06E-05,0.1480132,393,263,7,40,3,7,2.321371604,0,1,KIRP
840,USH2A,0.111111111,0.104970515,1.058498299,0.014949253,0.04682623,0.4805603,1,5202,603,9,5,1,9,1.058498299,0,0,KIRP
841,VHL,0.5,0.362114798,1.380777594,0.082295885,0.082295885,0.0258344,1,213,97,2,21,1,2,1.380777594,0,0,KIRP
842,NBPF1,NA,NA,NA,NA,NA,1.37E-07,0.000864506,NA,NA,NA,NA,NA,NA,NA,1,0,KIRP
973,BRAF,0.6,0.22594267,2.655540895,0.005549723,0.034685766,0.005436288,1,766,65,4,6,2,5,2.655540895,0,1,PRAD
974,CHRNE,0.5,0.361696799,1.382373306,0.081445928,0.098685542,0.1330062,1,493,23,2,3,1,2,1.382373306,0,0,PRAD
975,CLCNKB,0.25,0.211770594,1.180522734,0.118244088,0.134368282,0.004673451,1,687,33,4,1,1,4,1.180522734,0,0,PRAD
976,COL6A1,0.5,0.35954001,1.390665811,0.038948053,0.075543098,1,1,1028,53,2,1,1,2,1.390665811,0,0,PRAD
977,CTNNB1,0.777777778,0.133759699,5.814739292,0.00019999,0.00499975,0.007659483,1,781,81,6,5,4,9,5.814739292,0,1,PRAD
978,FBN1,0.1,0.095879836,1.042972164,0.07059647,0.092890092,0.4248807,1,2871,247,10,11,1,10,1.042972164,0,0,PRAD
979,GALNS,0.5,0.353078482,1.416115752,0.082895855,0.098685542,0.198829,1,522,29,2,5,1,2,1.416115752,0,0,PRAD
980,HCN4,0.333333333,0.270340887,1.233011169,0.051497425,0.075731508,0.01830431,1,1203,63,3,1,1,3,1.233011169,0,0,PRAD
981,L1CAM,0.333333333,0.280756997,1.187266345,0.048347583,0.075543098,0.4355008,1,1257,102,3,5,1,3,1.187266345,0,0,PRAD
982,PIK3CA,0.6,0.157404848,3.811826677,0.000549973,0.006874656,0.01185097,1,1068,105,8,14,5,9,3.811826677,0,1,PRAD
983,RAG1,0.333333333,0.194389096,1.714773827,0.013949303,0.069163209,0.03043731,1,1043,97,6,4,2,6,1.714773827,0,0,PRAD
984,RYR2,0.1,0.095630252,1.045694199,0.042047898,0.075543098,0.8960609,1,4967,748,10,5,1,10,1.045694199,0,0,PRAD
985,SCN2A,0.333333333,0.280218705,1.189547049,0.029148543,0.075543098,0.8863939,1,2005,176,3,5,1,3,1.189547049,0,0,PRAD
986,SCN5A,0.333333333,0.193003815,1.727081576,0.003899805,0.032498375,0.284524,1,2016,164,6,17,2,6,1.727081576,0,0,PRAD
987,STAT3,0.2,0.178636253,1.119593568,0.133143343,0.144721025,0.05816634,1,770,56,5,2,1,5,1.119593568,0,0,PRAD
988,TCAP,0.5,0.361649748,1.382553153,0.242087896,0.242087896,0.07325974,1,167,5,2,1,1,2,1.382553153,0,0,PRAD
989,TP53,0.5,0.10449892,4.784738465,0.02659867,0.075543098,9.21E-15,2.17E-11,393,263,18,40,7,23,4.784738465,1,0,PRAD
990,TRPV4,0.5,0.361023667,1.384950755,0.045747713,0.075543098,0.4147389,1,871,60,2,3,1,2,1.384950755,0,0,PRAD
991,ATG10,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
992,PTEN,NA,NA,NA,NA,NA,5.55E-16,1.75E-12,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
993,NBPF1,NA,NA,NA,NA,NA,4.93E-12,1.03E-08,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
994,MUC4,NA,NA,NA,NA,NA,1.31E-07,0.000247362,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
995,FRG1,NA,NA,NA,NA,NA,3.50E-07,0.000599605,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
996,FIP1L1,NA,NA,NA,NA,NA,1.25E-06,0.001892594,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
997,CDKN1B,NA,NA,NA,NA,NA,3.61E-06,0.004538024,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
998,LRRIQ3,NA,NA,NA,NA,NA,1.06E-05,0.01178052,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
999,ABCA4,0.040816327,0.027937822,1.460970258,0.009949503,0.036935296,0.9998927,1,2273,169,47,11,2,35,1.460970258,0,0,SKCM
1000,ABCC9,0.017241379,0.017479415,0.986381915,0.10579471,0.109207443,0.9999773,1,1549,185,56,2,1,43,0.986381915,0,0,SKCM
1001,ACADM,0.25,0.21688889,1.152663926,0.026748663,0.055057565,0.98249,1,421,34,4,2,1,4,1.152663926,0,0,SKCM
1002,ACTG1,0.166666667,0.14637569,1.138622589,0.03879806,0.061628919,0.9860757,1,375,40,5,1,1,6,1.138622589,0,0,SKCM
1003,AKT1,0.25,0.216180877,1.156439012,0.025898705,0.054869388,0.9964964,1,480,22,4,1,1,4,1.156439012,0,0,SKCM
1004,AKT3,0.333333333,0.268953946,1.239369558,0.017549123,0.049917504,0.9999958,1,479,40,3,1,1,3,1.239369558,0,0,SKCM
1005,ALPL,0.1,0.094647494,1.056552008,0.047747613,0.061628919,0.9999989,1,524,37,9,4,1,10,1.056552008,0,0,SKCM
1006,ALX3,0.142857143,0.128787416,1.109247686,0.051547423,0.062838763,0.9994492,1,343,17,6,1,1,7,1.109247686,0,0,SKCM
1007,ASS1,0.125,0.11558371,1.081467278,0.054297285,0.064953762,0.9999998,1,412,38,8,4,1,8,1.081467278,0,0,SKCM
1008,ATP1A3,0.071428571,0.047949092,1.489675157,0.0059997,0.0319984,1,1,1013,79,28,4,2,22,1.489675157,0,0,SKCM
1009,ATP2A2,0.076923077,0.07602272,1.011843256,0.034248288,0.061628919,0.910315,1,1042,66,13,2,1,12,1.011843256,0,0,SKCM
1010,ATP7B,0.095238095,0.062162542,1.532081733,0.001249938,0.011946069,1,1,1465,88,21,7,2,18,1.532081733,0,0,SKCM
1011,BRAF,0.917241379,0.021633017,42.40006778,0,0,0,0,766,65,16,6,6,139,42.40006778,1,1,SKCM
1012,BTK,0.0625,0.058459083,1.069123859,0.069246538,0.077750498,0.02523394,1,659,72,15,3,1,16,1.069123859,0,0,SKCM
1013,C3,0.021276596,0.020904895,1.017780541,0.071646418,0.079499473,1,1,1663,153,42,2,1,32,1.017780541,0,0,SKCM
1014,CACNA1A,0.027027027,0.026754777,1.010175761,0.043097845,0.061628919,1,1,2505,156,34,3,1,29,1.010175761,0,0,SKCM
1015,CDK4,0.571428571,0.18324297,3.118420153,0.010099495,0.036935296,0.08263858,1,303,19,3,1,1,7,3.118420153,0,1,SKCM
1016,CDKN2A,0.206896552,0.076575699,2.701856521,0.016849158,0.049452073,1.11E-16,3.49E-13,156,59,12,6,2,29,2.701856521,1,1,SKCM
1017,CLCN1,0.076923077,0.074467465,1.03297563,0.037498125,0.061628919,0.9992748,1,988,41,13,2,1,11,1.03297563,0,0,SKCM
1018,CNNM2,0.142857143,0.131849313,1.083487956,0.024498775,0.054869388,1,1,875,57,7,1,1,7,1.083487956,0,0,SKCM
1019,COL3A1,0.06097561,0.02544148,2.396700542,0.000499975,0.0091424,0.5950824,1,1466,198,74,5,4,57,2.396700542,0,1,SKCM
1020,CPS1,0.038461538,0.037147412,1.035375987,0.043947803,0.061628919,0.8155096,1,1500,186,23,9,1,21,1.035375987,0,0,SKCM
1021,CPT1A,0.071428571,0.066684705,1.071138744,0.045247738,0.061628919,0.9977714,1,773,63,12,1,1,12,1.071138744,0,0,SKCM
1022,CTNNB1,0.285714286,0.116889032,2.444320754,0.000349983,0.008959552,0.008115253,1,781,81,11,5,2,14,2.444320754,0,1,SKCM
1023,CYBB,0.125,0.116030481,1.07730313,0.04059797,0.061628919,0.9717921,1,570,41,8,1,1,8,1.07730313,0,0,SKCM
1024,CYP1B1,0.25,0.215887952,1.158008116,0.02099895,0.0548544,0.8963996,1,543,23,4,2,1,3,1.158008116,0,0,SKCM
1025,DHCR7,0.1,0.09560675,1.045951253,0.060696965,0.06948224,1,1,475,30,10,1,1,9,1.045951253,0,0,SKCM
1026,DNAH5,0.00462963,0.004526158,1.022860794,0.121443928,0.122400179,1,1,4624,555,192,2,1,80,1.022860794,0,0,SKCM
1027,DNM2,0.153846154,0.101483216,1.515976328,0.002149893,0.015288124,0.999958,1,870,57,13,2,2,11,1.515976328,0,0,SKCM
1028,DNMT3B,0.153846154,0.101255658,1.519383277,0.006849658,0.03247245,0.855965,1,853,59,12,2,2,13,1.519383277,0,0,SKCM
1029,EPB41L1,0.076923077,0.073760988,1.042869401,0.037698115,0.061628919,1,1,881,80,12,1,1,11,1.042869401,0,0,SKCM
1030,EZH2,0.090909091,0.083792372,1.084932774,0.038648068,0.061628919,0.7911246,1,746,67,10,1,1,11,1.084932774,0,0,SKCM
1031,F8,0.020408163,0.01945689,1.048891324,0.060696965,0.06948224,0.8478286,1,2351,200,48,15,1,43,1.048891324,0,0,SKCM
1032,FBN1,0.026315789,0.026991676,0.974959446,0.037248138,0.061628919,1,1,2871,247,37,11,1,24,0.974959446,0,0,SKCM
1033,FMO3,0.038461538,0.036441749,1.055425148,0.10959452,0.112224789,0.9105867,1,532,63,20,2,1,21,1.055425148,0,0,SKCM
1034,FREM1,0.015625,0.015498984,1.008130629,0.08279586,0.086867788,1,1,2179,190,62,1,1,38,1.008130629,0,0,SKCM
1035,FRMD7,0.125,0.118436543,1.055417499,0.032148393,0.061417825,0.799523,1,714,16,8,2,1,8,1.055417499,0,0,SKCM
1036,GAA,0.25,0.152133589,1.64329259,0.00059997,0.00959952,0.9999999,1,952,39,8,4,2,7,1.64329259,0,0,SKCM
1037,GALNS,0.4,0.218827159,1.827926673,0.000749963,0.00959952,0.9999843,1,522,29,5,5,2,5,1.827926673,0,0,SKCM
1038,GBA,0.285714286,0.170677606,1.673999845,0.00119994,0.011946069,0.9981796,1,536,34,7,4,2,6,1.673999845,0,0,SKCM
1039,GCK,0.083333333,0.081027105,1.028462428,0.076246188,0.082012706,0.9303996,1,465,33,12,3,1,10,1.028462428,0,0,SKCM
1040,GDF5,0.125,0.118834364,1.051884288,0.047747613,0.061628919,0.9997624,1,501,39,8,3,1,8,1.051884288,0,0,SKCM
1041,GHR,0.025641026,0.027434565,0.934624833,0.154942253,0.154942253,0.9655351,1,638,76,35,1,1,27,0.934624833,0,0,SKCM
1042,GJB2,0.333333333,0.273290279,1.219704319,0.040447978,0.061628919,0.999924,1,226,12,3,1,1,2,1.219704319,0,0,SKCM
1043,GLB1,0.222222222,0.135761088,1.636862412,0.001349933,0.011946069,0.9971041,1,677,38,9,6,2,8,1.636862412,0,0,SKCM
1044,GRIN2A,0.034090909,0.019398663,1.75738447,0.0039998,0.02559872,1,1,1464,221,81,6,2,58,1.75738447,0,0,SKCM
1045,GUCY2D,0.25,0.213559231,1.170635421,0.010099495,0.036935296,1,1,1103,27,4,2,1,4,1.170635421,0,0,SKCM
1046,HADHB,0.2,0.192204012,1.040561003,0.031898405,0.061417825,0.9999999,1,474,36,5,2,1,5,1.040561003,0,0,SKCM
1047,HFE,0.2,0.18185079,1.099802758,0.04419779,0.061628919,0.7444366,1,348,27,5,1,1,5,1.099802758,0,0,SKCM
1048,HLCS,0.166666667,0.157408879,1.058813628,0.023448828,0.054869388,0.9807577,1,726,41,6,1,1,6,1.058813628,0,0,SKCM
1049,HRAS,0.333333333,0.264464548,1.260408384,0.046497675,0.061628919,0.2188101,1,189,11,3,2,1,3,1.260408384,0,0,SKCM
1050,IDS,0.111111111,0.108967817,1.019669058,0.0479976,0.061628919,0.1989222,1,550,39,9,1,1,8,1.019669058,0,0,SKCM
1051,IFT122,0.058823529,0.056631598,1.038705089,0.035498225,0.061628919,0.9977167,1,1241,82,16,1,1,16,1.038705089,0,0,SKCM
1052,INSR,0.04,0.037718116,1.060498363,0.050897455,0.062643022,0.8496798,1,1382,108,24,1,1,23,1.060498363,0,0,SKCM
1053,IRF6,0.071428571,0.071284568,1.002020119,0.08119594,0.085893226,0.7570324,1,467,56,13,1,1,13,1.002020119,0,0,SKCM
1054,KCND3,0.058823529,0.055708488,1.055916822,0.074246288,0.081026457,0.9999999,1,655,73,17,1,1,16,1.055916822,0,0,SKCM
1055,KCNH2,0.1,0.063646118,1.571187737,0.001849908,0.013928715,0.7599133,1,1159,74,20,4,2,17,1.571187737,0,0,SKCM
1056,KCNJ2,0.25,0.21170692,1.180877793,0.02499875,0.054869388,0.9996383,1,427,49,4,2,1,4,1.180877793,0,0,SKCM
1057,KCNQ1,0.083333333,0.076961251,1.082795983,0.045547723,0.061628919,1,1,676,37,11,4,1,10,1.082795983,0,0,SKCM
1058,KIT,0.090909091,0.083425532,1.089703466,0.027098645,0.055057565,0.9094881,1,976,98,10,2,1,10,1.089703466,0,0,SKCM
1059,KRAS,0.4,0.211254795,1.893448143,0.01479926,0.046358658,0.1525201,1,189,23,4,4,1,4,1.893448143,0,0,SKCM
1060,KRT5,0.076923077,0.071509017,1.075711563,0.054897255,0.065063413,0.7423818,1,590,48,12,3,1,12,1.075711563,0,0,SKCM
1061,L1CAM,0.090909091,0.084574995,1.074893245,0.025748713,0.054869388,0.9999995,1,1257,102,11,5,1,10,1.074893245,0,0,SKCM
1062,LDLR,0.176470588,0.088500436,1.994008127,0.000249988,0.0079996,1,1,860,63,17,4,3,12,1.994008127,0,0,SKCM
1063,MAP2K2,0.4,0.222391767,1.798627733,0.00759962,0.033763829,0.4616029,1,400,21,4,1,1,5,1.798627733,0,0,SKCM
1064,MBTPS2,0.25,0.213392916,1.171547795,0.023648818,0.054869388,0.9303103,1,519,31,4,1,1,3,1.171547795,0,0,SKCM
1065,MECP2,0.25,0.222869178,1.121734292,0.023548823,0.054869388,0.9881063,1,486,40,4,2,1,4,1.121734292,0,0,SKCM
1066,MEFV,0.035714286,0.035407953,1.008651533,0.098645068,0.10265503,0.7943958,1,781,84,27,5,1,25,1.008651533,0,0,SKCM
1067,MLC1,0.4,0.208123702,1.921933905,0.007649618,0.033763829,0.9759211,1,377,25,4,1,1,5,1.921933905,0,0,SKCM
1068,MTM1,0.111111111,0.105145079,1.056740957,0.043297835,0.061628919,0.1374458,1,603,62,9,2,1,9,1.056740957,0,0,SKCM
1069,MYH7,0.057142857,0.040161784,1.422816707,0.00519974,0.028937684,1,1,1935,70,34,16,2,29,1.422816707,0,0,SKCM
1070,MYO7A,0.035714286,0.034578519,1.032846014,0.0339983,0.061628919,1,1,2215,116,26,3,1,22,1.032846014,0,0,SKCM
1071,MYOC,0.125,0.114742757,1.089393381,0.040497975,0.061628919,0.9998436,1,504,11,7,3,1,8,1.089393381,0,0,SKCM
1072,NCF2,0.111111111,0.103094102,1.077763996,0.049147543,0.062285995,0.4751294,1,526,54,9,2,1,9,1.077763996,0,0,SKCM
1073,NF1,0.040816327,0.028867741,1.413907886,0.010549473,0.037509236,2.83E-05,0.04848498,2839,299,45,5,2,37,1.413907886,1,0,SKCM
1074,NLRP3,0.022727273,0.022756829,0.998701233,0.118244088,0.120120978,1,1,1036,164,42,1,1,33,0.998701233,0,0,SKCM
1075,NLRP7,0.0625,0.061256109,1.020306397,0.046647668,0.061628919,0.9999997,1,980,102,16,2,1,14,1.020306397,0,0,SKCM
1076,NOD2,0.04,0.040258703,0.993573987,0.072046398,0.079499473,0.9999982,1,1040,82,25,1,1,20,0.993573987,0,0,SKCM
1077,NPC1,0.117647059,0.081674492,1.440438209,0.001149943,0.011946069,0.9972131,1,1278,73,17,6,2,14,1.440438209,0,0,SKCM
1078,NPHP4,0.142857143,0.126939208,1.125398094,0.014849258,0.046358658,0.9999999,1,1426,84,7,2,1,7,1.125398094,0,0,SKCM
1079,NR3C2,0.125,0.083168921,1.502965273,0.00259987,0.017514914,0.9419112,1,984,77,15,3,1,15,1.502965273,0,0,SKCM
1080,NRAS,0.035294118,0.019979349,1.766529884,0.046047698,0.061628919,0,0,189,17,6,1,1,85,1.766529884,1,0,SKCM
1081,PAH,0.142857143,0.129912528,1.099641002,0.04519774,0.061628919,0.9999999,1,452,22,7,7,1,6,1.099641002,0,0,SKCM
1082,PARK2,0.1,0.094132996,1.062326748,0.06079696,0.06948224,1,1,465,52,10,3,1,10,1.062326748,0,0,SKCM
1083,PIK3CA,0.3,0.150677848,1.991002688,5.00E-05,0.002133227,0.9999782,1,1068,105,9,14,2,10,1.991002688,0,0,SKCM
1084,PIK3CD,0.142857143,0.132147621,1.081042113,0.01919904,0.052286747,0.9560603,1,1044,49,7,1,1,7,1.081042113,0,0,SKCM
1085,PITX2,0.25,0.211884154,1.179890024,0.03759812,0.061628919,0.9748304,1,317,36,4,2,1,4,1.179890024,0,0,SKCM
1086,PKD1,0.043478261,0.042069801,1.033479116,0.01479926,0.046358658,0.9998473,1,4303,146,23,3,1,21,1.033479116,0,0,SKCM
1087,PKHD1,0.045454545,0.043929061,1.034726087,0.018099095,0.050362699,0.9997538,1,4074,247,22,4,1,20,1.034726087,0,0,SKCM
1088,PMM2,0.5,0.34873,1.433773982,0.02219889,0.054869388,0.9999986,1,246,11,2,3,1,2,1.433773982,0,0,SKCM
1089,POLG,0.111111111,0.110282698,1.007511727,0.02299885,0.054869388,0.4787123,1,1239,62,9,2,1,9,1.007511727,0,0,SKCM
1090,PPT1,0.25,0.218752806,1.142842481,0.036048198,0.061628919,0.7640375,1,306,18,4,1,1,4,1.142842481,0,0,SKCM
1091,PROS1,0.111111111,0.073593515,1.509794857,0.00839958,0.034682137,0.9985875,1,676,93,14,2,1,17,1.509794857,0,0,SKCM
1092,PRSS1,0.5,0.25087921,1.992990972,0.012699365,0.043932938,1,1,247,23,3,2,1,3,1.992990972,0,0,SKCM
1093,PTEN,0.217391304,0.087365004,2.488311034,0.00139993,0.011946069,8.57E-12,2.02E-08,403,221,21,16,5,23,2.488311034,1,1,SKCM
1094,PTPN11,0.2,0.125661413,1.591578471,0.009899505,0.036935296,0.9278498,1,597,48,8,7,1,8,1.591578471,0,0,SKCM
1095,RAF1,0.1,0.097191595,1.028895551,0.045947703,0.061628919,0.7711434,1,648,37,10,3,1,10,1.028895551,0,0,SKCM
1096,REEP1,0.2,0.180853167,1.105869495,0.05979701,0.06948224,0.7663136,1,201,17,4,1,1,5,1.105869495,0,0,SKCM
1097,RET,0.05,0.048389374,1.033284701,0.049747513,0.062381347,0.9425352,1,1114,86,19,4,1,15,1.033284701,0,0,SKCM
1098,RPE65,0.166666667,0.160440165,1.03880887,0.03179841,0.061417825,1,1,533,17,6,3,1,6,1.03880887,0,0,SKCM
1099,RPGRIP1L,0.086956522,0.05822922,1.493348559,0.004249788,0.025903467,0.9471852,1,1315,93,20,1,1,15,1.493348559,0,0,SKCM
1100,RUNX2,0.125,0.111643736,1.119632905,0.038498075,0.061628919,0.9995132,1,521,54,7,3,1,7,1.119632905,0,0,SKCM
1101,SCN4A,0.032258065,0.03044633,1.059505844,0.05019749,0.062381347,1,1,1836,116,31,3,1,24,1.059505844,0,0,SKCM
1102,SCN5A,0.052631579,0.029406359,1.789802665,0.001749913,0.013928715,1,1,2016,164,55,17,3,42,1.789802665,0,0,SKCM
1103,SEMA3A,0.076923077,0.07485461,1.027633123,0.048147593,0.061628919,0.9999985,1,771,89,13,2,1,11,1.027633123,0,0,SKCM
1104,SERPING1,0.071428571,0.068653329,1.040424001,0.074696265,0.081026457,0.4245607,1,500,48,13,2,1,13,1.040424001,0,0,SKCM
1105,SETBP1,0.033333333,0.034347453,0.970474677,0.047697615,0.061628919,0.9999989,1,1596,164,27,3,1,22,0.970474677,0,0,SKCM
1106,SGCA,0.333333333,0.16246945,2.051667762,0.000699965,0.00959952,0.9609326,1,387,30,8,2,2,9,2.051667762,0,1,SKCM
1107,SLC12A3,0.222222222,0.139885712,1.588598427,0.000449978,0.0091424,0.9999972,1,1021,48,9,4,2,8,1.588598427,0,0,SKCM
1108,SLC22A5,0.2,0.173162193,1.154986526,0.02539873,0.054869388,0.9463716,1,557,24,5,2,1,4,1.154986526,0,0,SKCM
1109,SLC3A1,0.142857143,0.131833741,1.083615938,0.028298585,0.05659717,0.6796256,1,685,45,7,2,1,7,1.083615938,0,0,SKCM
1110,SMOC1,0.1,0.093401734,1.070643937,0.064346783,0.072888391,1,1,434,40,10,1,1,9,1.070643937,0,0,SKCM
1111,SOS1,0.1,0.095586227,1.04617583,0.020848958,0.0548544,0.9996721,1,1333,90,10,5,1,9,1.04617583,0,0,SKCM
1112,SQSTM1,0.2,0.178743921,1.11891917,0.033848308,0.061628919,0.9148984,1,440,34,5,1,1,5,1.11891917,0,0,SKCM
1113,TERT,0.1,0.097509323,1.025542963,0.02439878,0.054869388,1,1,1132,42,10,1,1,9,1.025542963,0,0,SKCM
1114,TGIF1,0.5,0.353373206,1.414934669,0.01379931,0.046358658,0.9969787,1,401,19,2,1,1,2,1.414934669,0,0,SKCM
1115,TMPRSS6,0.111111111,0.102057517,1.088710706,0.034148293,0.061628919,0.9775065,1,811,55,9,3,1,8,1.088710706,0,0,SKCM
1116,TP53,0.375,0.06627097,5.658586237,0,0,1.11E-11,2.33E-08,393,263,36,40,11,43,5.658586237,1,1,SKCM
1117,TP63,0.037037037,0.025509846,1.451872211,0.080145993,0.085489059,1,1,680,90,41,3,2,46,1.451872211,0,0,SKCM
1118,TPP1,0.2,0.18134455,1.102872956,0.026148693,0.054869388,1,1,563,38,5,1,1,5,1.102872956,0,0,SKCM
1119,USH2A,0.01459854,0.01008675,1.447298644,0.016349183,0.049452073,0.9999067,1,5202,603,116,5,2,81,1.447298644,0,0,SKCM
1120,VCP,0.2,0.18347933,1.09004104,0.01699915,0.049452073,0.9955648,1,806,52,5,1,1,5,1.09004104,0,0,SKCM
1121,VHL,0.25,0.223090832,1.120619782,0.053697315,0.064842041,0.9687304,1,213,97,4,21,1,4,1.120619782,0,0,SKCM
1122,WNT10A,0.166666667,0.149149425,1.117447594,0.041047948,0.061628919,0.6762111,1,417,27,6,1,1,6,1.117447594,0,0,SKCM
